status,name,address,website,phone,email,first_name,last_name,job_title,email_verified,personal_email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned,business_id
,"Oscar Expert Tree Services, INC.","3523 Cedar Flat Ct, San Jose, CA 95127",http://oscarsexperttreeservices.com,4083734696,oscarsexperttreeservice@gmail.com,,,,,,5,3,,,,,40,,45,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/OscarExpertTreeService,,,,,Consultant,google,1,0,0,489958575
,"Oscar Moreno Tree Service",,http://oscarmorenotreeservice.com,5105869148,oscartreeservice1987@gmail.com,,,,,,5,11,,,,,7,2,11,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/p/Oscar-Moreno-Tree-Service-100089575014193/,,,,,"Tree service",google,1,0,0,301424194
,"One Two Tree Care","Fremont, CA 94537",http://onetwotreecare.com,8777208733,jon@one2treecare.com,,,,,,,,4.8,130,,,,,,1,0,0,0,0,0,0,0,1,0,https://developers.facebook.com/docs/plugins/like-button,https://twitter.com/one2treecare,,http://www.youtube.com/embed/8Q9LQeeLqRs?autoplay=1,,"Tree Services",yelp,1,0,0,95539247
,"Ridge Tree Trimming Service",,http://oaklandtreetrimming.com,5102505022,admin@oaklandtreetrimming.com,,,,,,4.8,20,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/people/Ridge-Tree-Trimming-Service/100070352739704/,,,https://www.youtube.com/watch?v=mCf_DkbYdnA,,"Tree service",google,1,1,0,8671335
,"Oakland Tree Service",,http://oaklandtreeservice.net,5108086040,,,,,,,5,10,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,,"Tree service",google,1,0,0,345957808
,"Novato Tree Service",,http://novatotreeservice.net,4157611603,service@novatotreeservice.com,,,,,,5,16,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,https://instagram.com/novatotreeservice/,"Tree service",google,1,0,0,489959179
,"New Sky Tree Service","1185 Campbell Ave #25, San Jose, CA 95126",http://newskytreeservice.com,6507721295,carlos@newskytreeservice.com,,,,,,4.6,36,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Tree service",google,1,1,0,8532223
,"Ned Patchett Tree Care & Consulting","971 Terminal Way, San Carlos, CA 94070",http://nedpatchettconsulting.com,6507288308,info@nedpatchettconsulting.com,,,,,,5,10,,,,,40,,53,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/NedPatchettConsulting/,https://twitter.com/NedPatchett,https://www.linkedin.com/company/ned-patchett-consulting-inc-/,,https://www.instagram.com/ned_patchett_tree_care/,"Tree service",google,1,0,0,8528633
,"Nature in the City Gardening","1605 Church St, San Francisco, CA 94131",http://natureinthecity.org/gardening,4158233477,amber@natureinthecity.org,,,,,,4.7,3,5,1,,,,,,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,https://twitter.com/natureinsf,http://www.linkedin.com/in/lelamin/,,http://instagram.com/natureinthecity,"Landscaping,Gardeners,Irrigation",yelp,1,0,0,94035113
,"MS Tree Services","Vallejo, CA 94590",http://ms-treeservices.com,4155326816,info@ms-treeservices.com,,,,,,5,15,4.9,8,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,,"Tree Services",yelp,1,0,0,95539945
,"Mayan Climber Tree Service Inc.",,http://mayanclimber.com,4159487296,jaspech@gmail.com,,,,,,5,14,,,,,,,,1,1,0,0,0,0,0,0,1,0,https://facebook.com/profile.php?id=100088566559078,,,,https://instagram.com/mayanclimbertree/,,google,1,0,0,95542427
,"Matt Horn Landscaping and Tree Care",,http://matthornlandscaping.com,5105892979,matt@matthornlandscaping.com,,,,,,5,10,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,/signup/cold-join?session_redirect=https%3A%2F%2Fwww.linkedin.com%2FshareArticle%3Ftoken%26isFramed%3Dfalse%26url%3Dhttps%253A%252F%252Fmatthornlandscaping.com%252F,,,"Tree service",google,1,0,0,312031522
,"M & M Tree Service","601 S 13th St, Richmond, CA 94804",http://mandmtreeservices.com,5102778336,info@mandmtreeservices.com,,,,,,4.9,27,,,,,,,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/M-M-Tree-Service-739189899530852/,https://twitter.com/mandmtrees1,,,,"Tree service",google,1,0,0,8528558
,"Mack Tree Company",,http://macktreecompany.com,5102233706,amazingamanda.d@gmail.com,,,,,,4.8,8,,,,,,,17,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/p/Mack-Tree-Company-61550187966052/,https://mobile.twitter.com/MackTreeCo,,,,"Tree service",google,1,0,0,95541459
,"Lorenzo’s Tree Service","Newark, CA 94560",http://lorenzostreeservice.com,6508393830,,,,,,,,,4.9,286,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Tree Services",yelp,1,0,0,95529225
,"Local Tree",,http://localtree.co,4156060480,localtree415@gmail.com,,,,,,5,23,,,,,30,54,33,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/localtree415/,,,,https://www.instagram.com/localtree415/,"Tree service",google,1,0,0,489957316
,"Life Gardens","Redwood City, CA 94063",http://lifegardens.info,6505875888,life.gardens@yahoo.com,,,,,,4.7,6,4.6,52,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Landscaping,Gardeners,Tree Services",yelp,1,0,0,91929496
,"Leo’s Tree Service","San Rafael, CA 94903",http://leostreeservice.net,4156910801,,,,,,,,,5,36,,,,,,1,1,0,0,0,0,0,1,1,0,https://connect.facebook.net/en_US/sdk.js#xfbml=1&version=v16.0,,,,,"Tree Services",yelp,1,0,0,95539092
,"KATARINA TOTAL YARDSCAPE",,http://katarinatotalyardscape.com,4157267431,katarinaty5@gmail.com,,,,,,5,12,,,,,,,110,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/Katarina-Total-Yardscape-167764216587973/?fref=ts,,,,https://www.instagram.com/katarinatotalyardscape/,"Tree service",google,1,1,0,302128302
,"Juarez Tree Service",,http://juareztreeservice.com,4153789436,juareztreeservice2016@gmail.com,,,,,,5,4,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Tree service",google,1,0,0,95554589
,"Juan’s Landscaping & Tree Service","1890 Mayette Ave Concord, CA 94520",http://juanslanscaping.com,9255959137,info@juanslanscaping.com,,,,,,4,4,4.3,58,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,"Landscaping,Landscape Architects or Designers,Tree Services",yelp,1,0,0,94196778
,"J.T.S Tree Expert, Inc","Fremont, CA 94555",http://Jtstreeexpertinc.com,8448228677,support@inmotionhosting.com,,,,,,,,4.8,270,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Tree Services",yelp,1,0,0,95529516
New,"JMV Tree Services Corp",,http://jmvtreeservices.com,9048988173,estimate@jmvtreeservices.com,,,,,,4.9,56,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Tree service",google,1,0,0,554785847
,"JC Tree Service",,http://jctreeservicecorp.com,9256791400,office@jctreeservicecorp.com,,,,,,4.9,41,,,,,,,18,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/JCTreeServiceCorp/,,,,https://www.instagram.com/jctreeservicecorp/,"Tree service",google,1,0,0,239179722
New,"JC's Tree Service, Inc.","67 Sierra Vista Pl, San Jose, CA 95116",http://jcstreeservicesinc.com,4084997410,,,,,,,4.7,12,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Tree service",google,1,0,0,554786048
,"Jake's Tree Service",,http://jakestreeandlandscaping.com,6505203107,,,,,,,5,5,,,,,556,,552,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/pages/Jakes-Landscape-Tree-Services/876021175799224?fref=ts,https://twitter.com/Jakes_Landscape,,,,"Tree service",google,1,0,0,554785850
,"Hoes and Ditches","Oakland, CA 94608",http://hoesandditches.com,4156198029,info@hoesandditches.com,,,,,,,,4.8,20,,,,,,1,1,1,0,0,0,0,1,1,1,,,,,https://www.instagram.com/hoesandditches/,"Landscaping,Gardeners,Irrigation",yelp,1,0,0,94026426
,"Hirschbek Tree Surgery",,http://hirschbektree.com,6509677925,hirschbektree@sbcglobal.net,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,,google,1,0,0,95540822
,"Hernandez Tree Service",,http://hernandeztreeservicecv.com,5104150342,contact@hernandeztreeserviceinc.com,,,,,,5,25,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Tree service",google,1,0,0,489958977
,"Hernandez Tree and Garden Service","Redwood City, CA 94061",http://hernandeztreeandgarden.com,6504652051,,,,,,,,,5,18,,,,,,1,1,0,0,0,0,0,0,1,1,,,,,,"Gardeners,Tree Services,Landscaping",yelp,1,0,0,91931038
,"Hercules Tree Service & Landscape Construction",,http://herculestreeservice.com,5107998733,info@herculestreeservice.com,,,,,,4.5,59,,,,,29,7,,1,1,0,0,0,0,0,1,1,1,,,,,https://www.instagram.com/hercules.tree/,"Tree service",google,1,0,0,8528291
,"Bay Tree Removal Service",,http://haywardtreetrimmingandremoval.com,5102505158,admin@haywardtreetrimmingandremoval.com,,,,,,4.9,15,,,,,,,,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/Bay-Tree-Removal-Service-109905041400374,,,,,"Tree service",google,1,1,0,43657619
,"Graham Tree Services Inc","520 Doolittle Dr, San Leandro, CA 94577",http://grahamtreesvc.com,5103839585,m@grahamtreesvc.com,,,,,,3.7,6,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Tree service",google,1,0,0,8528631
,"Golden Gate Trees",,http://goldengatetrees.com,4153554352,info@goldengatetrees.com,,,,,,5,4,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,Landscaper,google,1,0,0,77396341
,"Franco Landscaping & Maintenance","458 Munich St San Francisco, CA 94112",http://francolandscapingsf.com,4157225698,franco1landscaping@gmail.com,,,,,,,,4.8,28,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,Landscaping,yelp,1,0,0,95539667
,"Fosec Jr Tree Service Inc",,http://fosecjrtreeservices.com,4154558957,fosecjrtreeservice91@yahoo.com,,,,,,5,9,,,,,,,60,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/FosecJrtreeserviceInc/,,,,,"Tree service",google,1,0,0,489958500
,"Fernandez Tree Service","Petaluma, CA 94953",http://Fernandeztreeserviceinc.Com,7078008543,fernandezlandsmasonry@yahoo.com,,,,,,5,5,5,19,,,,,,1,1,1,0,0,0,0,1,1,1,,,,,,"Tree Services",yelp,1,0,0,95532933
,"Febronio Tree Service","Novato, CA 94947",http://febroniostreeservice.homestead.com,4154791138,info@contemporary-homestead.com,,,,,,,,4.8,63,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Tree Services,Fire Protection Services",yelp,1,0,0,95538797
,"Expert Tree Service",,http://expert-tree-service.com,9252548733,,,,,,,5,7,,,,,12,2,13,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/Expert-Tree-Service-410597695962021/,,,,,"Tree service",google,1,0,0,249222680
,"Edible Ecology","Richmond, CA 94805",http://edibleecology.net,5109047576,info@edibleecology.net,,,,,,5,2,4.8,31,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/edibleecology/photos,,,,https://www.instagram.com/edibleecology/,"Landscaping,Landscape Architects or Designers,Gardeners",yelp,1,0,0,94028721
,"East Bay Tree Service",,http://eastbaytreeservice.com,9253778733,eastbaytreeservice@gmail.com,,,,,,4.9,44,,,,,,,2,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/eastbaytreeservice,,,,https://www.instagram.com/eastbaytreeservice/?hl=en,"Tree service",google,1,0,0,343604540
,"Dsoto Tree Service","11 Kirkwood Ct, East Palo Alto, CA 94303",http://dsotoinc.com,6507220908,paloaltoarborist@gmail.com,,,,,,5,6,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,1,0,0,489959206
,"Diaz Bros Handyman and Gardening Services","37 Milan Terrace, San Francisco, CA 94112",http://diazbroshandymanandgardening.com,4155325593,diazorlando992@gmail.com,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Contractor,google,1,0,0,95542217
,"Cycling Arborist",,http://cyclingarborist.com,5109349687,michael@cyclingarborist.com,,,,,,4.9,28,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/cyclingarborist/,https://twitter.com/cyclingarborist,https://www.linkedin.com/in/cyclingarborist/,https://www.youtube.com/channel/UCFKpE4BaAWqYSOpYToxoGzA,https://www.instagram.com/cyclingarborist/,"Tree service",google,1,0,0,8528463
,"Corona Tree Service of Fremont",,http://coronatreeserviceoffremont.com,3412178515,info@coronatreeserviceoffremont.com,,,,,,5,15,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,,"Tree service",google,1,0,0,489959106
,CalTreez,"348 Monte Carlo Ave, Union City, CA 94587",http://caltreez.com,5102034334,,,,,,,4.7,14,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,1,0,0,43657805
,"CAL TREE CARE",,http://caltreecare.com,5107863955,info@caltreecare.com,,,,,,4.4,16,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,1,0,0,8528655
,"BUNYA TREE SERVICES","Square Inc, Market St, San Francisco, CA 94103",http://bunyatreeservices.com.au,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Tree service",google,1,0,0,489957829
,"Brush Hog Tree Care Inc.","799 Main St Suite P, Half Moon Bay, CA 94019",http://brushhogtreecare.com,6504007280,office@brushhogtreecare.com,,,,,,5,104,,,,,332,22,436,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/418953435587592,,https://www.linkedin.com/company/brush-hog-tree-care-inc/?viewAsMember=true,https://www.youtube.com/channel/UCfIQQJ841Q9ZKziyuTcEUOw,https://www.instagram.com/brushhoghmb,"Tree service",google,1,1,0,95542306
,"Brooks Tree Care","Tiburon, CA 94920",http://brookstreecare.com,4153881232,brookstreecare@gmail.com,,,,,,5,3,4.2,17,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/wix/BrooksTreeCare,,,,https://www.instagram.com/wix/BrooksTreeCare,"Tree Services,Fire Protection Services",yelp,1,0,0,95537451
,"Bravo’s Landscaping Services","Hayward, CA 94541",http://Bravoslandscapingservices.com,5107066289,,,,,,,,,4.7,53,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Tree Services,Lawn Services,Masonry/Concrete",yelp,1,0,0,91929256
,"Branching Out Tree Service",,http://branchingouttreeco.com,7207728253,support@branchingouttreeco.com,,,,,,4.8,71,,,,,1146,7,1100,1,1,0,0,0,0,0,1,1,0,,,,,https://www.instagram.com/branchingout_trees,"Tree service",google,1,0,0,298255913
,"Big Chief Tree Service","El Cerrito, CA 94530",http://bigchieftree.com,5105283588,peter@bigchieftree.com,,,,,,4.9,41,4.6,20,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,1,0,0,95538787
,"Better City Tree Services, Inc.","2164 Franklin Canyon Rd, Martinez, CA 94553",http://bettercitytreeservicesinc.com,8886187337,bettercity3@gmail.com,,,,,,5,57,,,,,,,19,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/Better-City-Tree-Service-511573042573474/,,,,https://instagram.com/bettercitytreeservicesinc?igshid=NjIwNzIyMDk2Mg==,"Tree service",google,1,0,0,95541957
,"Bay View Tree Service",,http://bayviewtreeservice.com,5106817515,info@bayviewtreeservice.com,,,,,,5,3,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Tree service",google,1,0,0,8528475
,"Bay Area Tree Specialists",,http://bayareatreespecialists.com,4088369147,info@bayareatreespecialists.com,,,,,,4.8,56,,,,,,,,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/people/Bay-Area-Tree-Specialists/61557123971623/,,,,,"Tree service",google,1,0,0,8532216
,"Barragan Tree Service at Sonoma",,http://barragantreeservice.com,7073388606,barragantreeserv@gmail.com,,,,,,5,8,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Tree service",google,1,0,0,489958942
,"Arbor MD","San Francisco, CA 94134",http://arbormd.com/,4152502012,info@arbormd.com,,,,,,5,4,4.7,24,,,,,,1,1,0,0,0,0,0,1,1,0,http://www.facebook.com/2008/fbml,,https://www.linkedin.com/company/arbor-md/,,http://instagram.com/arbor_md_tree_care,"Tree Services",yelp,1,0,0,95533068
,Arborlogic,"236 W Portal Ave, San Francisco, CA 94127",http://arborlogic.com,4157535022,jlascot@arborlogic.com,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Tree service",google,1,0,0,8528555
,"Arbor Day Tree Care","245 Calle De La Selva, Novato, CA 94949",http://arbordaytree.com,4154548501,,,,,,,,,4.5,47,,,,,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/ArborDayTreeCare,https://twitter.com/ArborDayTree,,https://www.youtube.com/channel/UCYtKFaYBd8ZN3LL8OB8wwaQ,,"Tree Services",yelp,1,0,0,95539802
,"Arbor Co. Tree Care",,http://arborcotreecarecorp.com,6507710221,estimates@arborcotreecarecorp.com,,,,,,4.7,14,,,,,,,,1,1,1,0,0,0,0,1,1,0,,,,,,"Tree service",google,1,0,0,43654543
New,"A Plus Tree, Inc","780 Azuar Drive, Vallejo, CA 94592",http://aplustree.com,8668152525,dennis@aplustree.com,,,,,,3.9,52,,,,,3374,12,4200,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/aplustree/,,,https://www.youtube.com/c/APLUSTREEvideos/featured,https://www.instagram.com/a.plus.tree/,"Tree service",google,1,0,0,554787899
,"Am/Pm Tree Service, Inc.","100 Admiral Callaghan Ln #5816, Vallejo, CA 94591",http://ampmtreeservice.com,9254975787,ampmtreeservice@gmail.com,,,,,,4.7,14,,,,,,,,1,1,1,0,0,0,0,1,1,0,,,,https://www.youtube.com/@ampmtreeservice8146,https://www.instagram.com/ampmts2014,"Tree service",google,1,1,0,95542280
,"Ithurralde Landscape & Maintenance","1419 40th Ave, San Francisco, CA 94122",http://ameritrade.com,4156641199,dnsadmin@schwab.com,,,,,,,,,,,,646165,222,657000,1,0,0,1,0,0,0,1,1,0,https://www.facebook.com/CharlesSchwab,https://twitter.com/charlesschwab,https://www.linkedin.com/company/charles-schwab,https://www.youtube.com/channel/UCToe3dspZyw2L_JY-JmP3Mw,,"Fence-Sales, Service & Contractors,Retaining Walls,Sprinklers-Garden & Lawn, Installation & Service",yellowpages,1,0,0,111784185
,"Alpha Tree Service",,http://alphatreeservicewi.com,9202422417,tannerbrooks997@gmail.com,,,,,,5,19,,,,,,,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/profile.php?id=100083267984655&amp,,,,,"Tree service",google,1,0,0,301424404
,"Gonzalez Tree Service","Richmond, CA 94801",,5102559175,,,,,,,,8,4.4,19,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95539095
,"Jenson’s Tree Services","Oakland, CA 94620",,5106331227,,,,,,,5,3,4.5,44,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95538395
,"California Tree Care","584 Castro St #254, San Francisco, CA 94114",,6282883633,,,,,,,3,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,google,,0,0,95538986
,"Robs Tree Services","San Jose, CA 95127",,4082064089,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95532207
,"Jeff's Tree Services",,,9258290875,,,,,,,5,7,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,95542299
,"Leh Landscape-Hauling & Tree Service","151 Monte Vista Ave, Mill Valley, CA 94941",,4153834047,,,,,,,,,5,6,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services,Landscaping",yelp,,0,0,95539931
,"Emmanuel Landscaping","Pinole, CA 94564",,3413001038,,,,,,,3.9,8,4.8,52,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Landscaping,Irrigation",yelp,,0,0,91929387
,"Two Martinez Landscaping & Tree Service","Pittsburg, CA 94565",,9255654898,,,,,,,,,5,2,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Landscaping,Tree Services",yelp,,0,0,95538600
,"Universal Tree Services","San Jose, CA 95121",,4085097044,,,,,,,,,4.9,20,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95531017
,"Lopez Brothers","925 Wilks St East Palo Alto, CA 94303",,6507408577,,,,,,,,,4.3,6,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"General Contractors,Fences & Gates,Tree Services",yelp,,0,0,93436946
,"James Tree Service","Vallejo, CA 94590",,7076415159,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95538603
,"Johns Tree Service","Hollister, CA 95023",,4082052189,,,,,,,,,5,22,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95530168
,"Popeye Tree Service","4416 Fulton St, San Francisco, CA 94121",,4153683930,,,,,,,4.04,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,95539505
,"Severe Chopper Tree Trimming Service","575 Market Street, San Francisco, CA 94105 · ~27 mi",,6282017131,,,,,,,5,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree services",bing,,0,0,95538484
,"Tony’s Tree Care","Oakley, CA 94561",,9253547496,,,,,,,,,5,8,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95539090
,"Mike Farrell’s Tree Care","4613 Manila Ave Oakland, CA 94609",,4155055494,,,,,,,,,5,7,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95539949
,"MD Services","Redwood City, CA 94061",,6509214098,,,,,,,,,5,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95532707
,"Mikey's 'a Tree Service'","219 Clinton Park Apt 10, San Francisco, Ca 94103 · ~27.3 mi",,4156665590,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree services",bing,,0,0,95538384
,Arborworks,"San Francisco, CA 94112",,4153348733,,,,,,,4.632,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,95540458
,"VA Tree Service & Landscaping","San Francisco, CA 94110",,4155310982,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service",yellowpages,,0,0,239162732
,"Eduardo Mora's Tree Service","San Francisco, CA 94102",,4157103225,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service,Stump Removal & Grinding",yellowpages,,0,0,160308235
,"GP Tree Service and Landscape Maintenance","San Jose, CA 95129",,4086615176,,,,,,,,,5,34,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95529843
,"Total Tree Service","San Francisco, CA 94102",,5196083137,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95533461
,"415 Proservices","San Francisco, CA 94123",,4155748094,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,yelp,,0,0,95538604
,"Carlos Tree Service","San Jose, CA 95127",,2095099503,,,,,,,,,4.9,12,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95529525
,"adkins tree care","255 London st, san Francisco, CA 94112",,6507040322,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service",yellowpages,,0,0,239162748
,"Ramirez Professional Tree Service","Hayward, CA 94545",,5109439229,,,,,,,,,4.4,25,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services,Junk Removal & Hauling",yelp,,0,0,95531673
,"Sycamore Tree Service",,,9804300024,,,,,,,4.9,15,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,343608016
,"Villatoro Tree Services",,,2093005987,,,,,,,5,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,489957442
,Appleseed,"PO Box 27523, San Francisco, CA 94127",,4155668733,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service,Landscape Contractors,Gardeners,Tree Service,Mulches,Stump Removal & Grinding,Fire Protection Equipment & Supplies,Tree Service,Arborists,Landscape Contractors,Landscaping & Lawn Services,Tree Service,Garden Centers,Landscape Contractors,Lawn",yellowpages,,0,0,111784238
,"Beyond Tree Care Inc.",,,6692120486,,,,,,,5,10,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,345943744
,"Leo's Tree Service",,,5059303158,leostreeservice1@gmail.com,,,,,,5,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,345947415
,"Ernie’s Tree Service","San Jose, CA 95121",,4087707408,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services,Fences & Gates,Masonry/Concrete",yelp,,0,0,95530454
,"Laurel Tree Service","San Francisco, CA 94131",,5106970903,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95533463
,"NorthBay Tree Service",,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Service establishment",google,,0,0,489958876
,"Dunne Right Tree Care",,,9258268360,,,,,,,5,15,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,301424046
,"Mendoza’s Landscaping Services","San Francisco, CA 94112",,4158671042,,,,,,,,,4.6,8,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Landscaping,yelp,,0,0,91926673
,"SSR Tree & Trimming Services","Antioch, CA 94509",,4156715106,,,,,,,,,4.6,49,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services",yelp,,0,0,95532926
,"Kutches Tree Company",,,4152184897,,,,,,,5,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree service",google,,0,0,554785805
,"Contra Costa Tree & Stump Rmvl","611 Folsom St, San Francisco, CA 94107",,4156699925,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Stump Removal & Grinding",yellowpages,,0,0,540792995
,"Perfect Tree Service","2729 Mission St, San Francisco, CA 94110",,4157567281,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Service",yellowpages,,0,0,107893988
,"Sunrise Landscaping","San Francisco, CA 94117",,5106933729,,,,,,,,,4.7,17,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Tree Services,Lawn Services,Gardeners",yelp,,0,0,95531632
,"Juan Landscaping & Gardening Service","Oakland, CA 94601",,5103953697,,,,,,,,,5,2,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Landscaping,yelp,,0,0,95539457
,"National Wildfire Prevention","San Rafael, CA 94901",,8336582838,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Tree Services,Landscaping,Fences & Gates",yelp,,0,0,95537522
